freq_hz,delta_db_raw,delta_db_smooth
1.182421875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.183007812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.183593750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.184179687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.184765625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.185351562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.185937500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.186523437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.187109375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.187695312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.188281250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.188867187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.189453125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.190039062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.190625000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.191210937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.191796875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.192382812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.192968750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.193554687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.194140625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.194726562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.195312500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.195898437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.196484375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.197070312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.197656250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.198242187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.198828125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.199414062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.200000000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.200585937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.201171875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.201757812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.202343750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.202929687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.203515625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.204101562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.204687500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.205273437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.205859375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.206445312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.207031250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.207617187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.208203125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.208789062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.209375000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.209960937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.210546875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.211132812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.211718750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.212304687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.212890625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.213476562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.214062500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.214648437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.215234375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.215820312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.216406250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.216992187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.217578125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.218164062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.218750000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.219335937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.219921875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.220507812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.221093750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.221679687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.222265625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.222851562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.223437500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.224023437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.224609375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.225195312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.225781250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.226367187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.226953125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.227539062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.228125000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.228710937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.229296875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.229882812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.230468750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.231054687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.231640625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.232226562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.232812500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.233398437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.233984375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.234570312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.235156250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.235742187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.236328125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.236914062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.237500000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.238085937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.238671875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.239257812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.239843750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.240429687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.241015625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.241601562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.242187500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.242773437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.243359375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.243945312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.244531250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.245117187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.245703125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.246289062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.246875000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.247460937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.248046875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.248632812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.249218750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.249804687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.250390625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.250976562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.251562500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.252148437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.252734375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.253320312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.253906250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.254492187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.255078125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.255664062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.256250000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.256835937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.257421875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.258007812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.258593750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.259179687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.259765625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.260351562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.260937500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.261523437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.262109375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.262695312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.263281250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.263867187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.264453125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.265039062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.265625000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.266210937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.266796875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.267382812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.267968750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.268554687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.269140625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.269726562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.270312500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.270898437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.271484375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.272070312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.272656250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.273242187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.273828125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.274414062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.275000000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.275585937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.276171875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.276757812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.277343750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.277929687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.278515625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.279101562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.279687500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.280273437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.280859375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.281445312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.282031250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.282617187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.283203125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.283789062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.284375000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.284960937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.285546875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.286132812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.286718750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.287304687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.287890625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.288476562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.289062500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.289648437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.290234375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.290820312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.291406250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.291992187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.292578125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.293164062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.293750000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.294335937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.294921875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.295507812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.296093750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.296679687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.297265625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.297851562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.298437500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.299023437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.299609375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.300195312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.300781250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.301367187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.301953125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.302539062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.303125000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.303710937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.304296875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.304882812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.305468750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.306054687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.306640625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.307226562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.307812500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.308398437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.308984375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.309570312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.310156250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.310742187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.311328125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.311914062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.312500000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.313085937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.313671875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.314257812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.314843750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.315429687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.316015625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.316601562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.317187500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.317773437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.318359375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.318945312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.319531250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.320117187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.320703125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.321289062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.321875000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.322460937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.323046875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.323632812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.324218750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.324804687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.325390625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.325976562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.326562500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.327148437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.327734375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.328320312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.328906250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.329492187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.330078125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.330664062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.331250000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.331835937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.332421875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.333007812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.333593750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.334179687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.334765625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.335351562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.335937500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.336523437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.337109375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.337695312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.338281250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.338867187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.339453125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.340039062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.340625000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.341210937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.341796875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.342382812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.342968750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.343554687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.344140625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.344726562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.345312500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.345898437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.346484375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.347070312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.347656250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.348242187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.348828125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.349414062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.350000000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.350585937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.351171875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.351757812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.352343750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.352929687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.353515625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.354101562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.354687500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.355273437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.355859375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.356445312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.357031250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.357617187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.358203125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.358789062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.359375000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.359960937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.360546875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.361132812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.361718750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.362304687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.362890625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.363476562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.364062500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.364648437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.365234375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.365820312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.366406250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.366992187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.367578125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.368164062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.368750000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.369335937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.369921875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.370507812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.371093750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.371679687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.372265625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.372851562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.373437500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.374023437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.374609375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.375195312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.375781250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.376367187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.376953125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.377539062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.378125000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.378710937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.379296875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.379882812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.380468750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.381054687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.381640625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.382226562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.382812500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.383398437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.383984375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.384570312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.385156250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.385742187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.386328125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.386914062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.387500000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.388085937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.388671875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.389257812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.389843750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.390429687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.391015625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.391601562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.392187500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.392773437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.393359375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.393945312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.394531250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.395117187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.395703125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.396289062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.396875000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.397460937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.398046875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.398632812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.399218750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.399804687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.400390625000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.400976562500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.401562500000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.402148437500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.402734375000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.403320312500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.403906250000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.404492187500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.405078125000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.405664062500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.406250000000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.406835937500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.407421875000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.408007812500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.408593750000000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
1.409179687500000000e+04,1.200000000000000000e+01,1.200000000000000000e+01
