frame_idx,time_sec,level_dbfs,state
9236,394.02666666666664,-23.465044021606445,C1
9237,394.06933333333336,-24.27608299255371,C1
9238,394.112,-26.0626220703125,C1
9239,394.1546666666667,-26.02829933166504,C1
9240,394.19733333333335,-25.788562774658203,C1
9241,394.24,-26.992374420166016,C1
9242,394.28266666666667,-28.390409469604492,C1
9243,394.32533333333333,-27.56473731994629,C1
9244,394.368,-22.646501541137695,C2
9245,394.41066666666666,-20.694705963134766,C2
9246,394.4533333333333,-21.72980499267578,C2
9247,394.496,-23.477508544921875,C2
9248,394.53866666666664,-24.415014266967773,C2
9249,394.58133333333336,-25.03736114501953,C2
9250,394.624,-25.154741287231445,C2
9251,394.6666666666667,-24.893810272216797,C2
9252,394.70933333333335,-23.936805725097656,C2
9253,394.752,-21.027334213256836,C2
9254,394.79466666666667,-20.54132843017578,C2
9255,394.83733333333333,-22.35173988342285,C2
9256,394.88,-23.60123634338379,C2
9257,394.92266666666666,-25.159095764160156,C2
9258,394.9653333333333,-26.983549118041992,C1
9259,395.008,-26.740436553955078,C1
9260,395.05066666666664,-26.291229248046875,C1
9261,395.0933333333333,-26.640958786010742,C1
9262,395.136,-22.229862213134766,C2
9263,395.1786666666667,-19.477737426757812,C2
9264,395.22133333333335,-20.18939208984375,C2
9265,395.264,-21.784343719482422,C2
9266,395.3066666666667,-21.82964515686035,C2
9267,395.34933333333333,-22.755556106567383,C2
9268,395.392,-22.98619842529297,C2
9269,395.43466666666666,-21.862699508666992,C2
9270,395.4773333333333,-21.685829162597656,C2
9271,395.52,-21.660972595214844,C2
9272,395.56266666666664,-20.055532455444336,C2
9273,395.6053333333333,-19.473066329956055,C2
9274,395.648,-20.647201538085938,C2
9275,395.6906666666667,-21.762266159057617,C2
9276,395.73333333333335,-20.990638732910156,C2
9277,395.776,-20.268831253051758,C2
9278,395.8186666666667,-20.475435256958008,C2
9279,395.86133333333333,-20.673900604248047,C2
9280,395.904,-19.334579467773438,C2
9281,395.94666666666666,-16.766559600830078,C2
9282,395.9893333333333,-16.405519485473633,C2
9283,396.032,-18.172163009643555,C2
9284,396.07466666666664,-19.735424041748047,C2
9285,396.1173333333333,-20.743425369262695,C2
9286,396.16,-21.56471061706543,C2
9287,396.2026666666667,-22.35559844970703,C2
9288,396.24533333333335,-22.411935806274414,C2
9289,396.288,-22.258987426757812,C2
9290,396.3306666666667,-21.51139259338379,C2
9291,396.37333333333333,-20.367582321166992,C2
9292,396.416,-20.85237693786621,C2
9293,396.45866666666666,-22.1440486907959,C2
9294,396.5013333333333,-22.375492095947266,C2
9295,396.544,-22.473600387573242,C2
9296,396.58666666666664,-22.937124252319336,C2
9297,396.6293333333333,-22.955039978027344,C2
9298,396.672,-23.143718719482422,C2
9299,396.7146666666667,-19.919986724853516,C2
9300,396.75733333333335,-18.064292907714844,C2
9301,396.8,-19.222944259643555,C2
9302,396.8426666666667,-20.930912017822266,C2
9303,396.88533333333334,-21.97239112854004,C2
9304,396.928,-22.320859909057617,C2
9305,396.97066666666666,-22.760597229003906,C2
9306,397.0133333333333,-24.340869903564453,C2
9307,397.056,-24.247356414794922,C2
9308,397.09866666666665,-20.990381240844727,C2
9309,397.1413333333333,-19.22296905517578,C2
9310,397.184,-19.937957763671875,C2
9311,397.2266666666667,-21.035490036010742,C2
9312,397.26933333333335,-21.181211471557617,C2
9313,397.312,-22.115127563476562,C2
9314,397.3546666666667,-23.132129669189453,C2
9315,397.39733333333334,-23.1442928314209,C2
9316,397.44,-23.309986114501953,C2
9317,397.48266666666666,-21.318817138671875,C2
9318,397.5253333333333,-17.99785804748535,C2
9319,397.568,-17.47410011291504,C2
9320,397.61066666666665,-19.21200180053711,C2
9321,397.6533333333333,-20.713823318481445,C2
9322,397.696,-22.189960479736328,C2
9323,397.7386666666667,-22.881553649902344,C2
9324,397.78133333333335,-22.863893508911133,C2
9325,397.824,-22.536258697509766,C2
9326,397.8666666666667,-20.039669036865234,C2
9327,397.90933333333334,-18.579206466674805,C2
9328,397.952,-19.468830108642578,C2
9329,397.99466666666666,-20.78235626220703,C2
9330,398.0373333333333,-21.44388198852539,C2
9331,398.08,-21.93425178527832,C2
9332,398.12266666666665,-21.504596710205078,C2
9333,398.1653333333333,-20.642017364501953,C2
9334,398.208,-20.23590850830078,C2
9335,398.2506666666667,-19.662303924560547,C2
9336,398.29333333333335,-16.824050903320312,C2
9337,398.336,-16.1074275970459,C2
9338,398.3786666666667,-17.553312301635742,C2
9339,398.42133333333334,-18.951637268066406,C2
9340,398.464,-19.953601837158203,C2
9341,398.50666666666666,-19.833614349365234,C2
9342,398.5493333333333,-20.033733367919922,C2
9343,398.592,-20.50130844116211,C2
9344,398.63466666666665,-20.07697868347168,C2
9345,398.6773333333333,-16.36666488647461,C2
9346,398.72,-14.379744529724121,C2
9347,398.7626666666667,-15.190300941467285,C2
9348,398.80533333333335,-16.681882858276367,C2
9349,398.848,-17.452178955078125,C2
9350,398.8906666666667,-17.113723754882812,C2
9351,398.93333333333334,-17.163816452026367,C2
9352,398.976,-17.832839965820312,C2
9353,399.01866666666666,-17.90269660949707,C2
9354,399.0613333333333,-15.64342975616455,C2
9355,399.104,-14.00019645690918,C2
9356,399.14666666666665,-15.039000511169434,C2
9357,399.1893333333333,-17.1690616607666,C2
9358,399.232,-17.874475479125977,C2
9359,399.2746666666667,-18.097408294677734,C2
9360,399.31733333333335,-19.159286499023438,C2
9361,399.36,-19.608501434326172,C2
9362,399.4026666666667,-19.253562927246094,C2
9363,399.44533333333334,-17.46407127380371,C2
9364,399.488,-14.5872163772583,C2
9365,399.53066666666666,-14.443100929260254,C2
9366,399.5733333333333,-17.24508285522461,C2
9367,399.616,-19.282482147216797,C2
9368,399.65866666666665,-18.273670196533203,C2
9369,399.7013333333333,-18.420190811157227,C2
9370,399.744,-19.750102996826172,C2
9371,399.7866666666667,-19.811033248901367,C2
9372,399.82933333333335,-19.465059280395508,C2
9373,399.872,-18.091968536376953,C2
9374,399.9146666666667,-17.085861206054688,C2
9375,399.95733333333334,-18.022974014282227,C2
9376,400.0,-20.056690216064453,C2
9377,400.04266666666666,-19.915390014648438,C2
9378,400.0853333333333,-19.374610900878906,C2
9379,400.128,-20.625869750976562,C2
9380,400.17066666666665,-22.119369506835938,C2
9381,400.2133333333333,-23.101703643798828,C2
9382,400.256,-24.28556251525879,C2
9383,400.2986666666667,-24.72170066833496,C2
9384,400.34133333333335,-25.160411834716797,C2
9385,400.384,-23.67137908935547,C2
9386,400.4266666666667,-19.930377960205078,C2
9387,400.46933333333334,-18.76223373413086,C2
9388,400.512,-18.422225952148438,C2
9389,400.55466666666666,-18.15840721130371,C2
9390,400.5973333333333,-18.35954475402832,C2
9391,400.64,-17.61121368408203,C2
9392,400.68266666666665,-16.761873245239258,C2
9393,400.7253333333333,-17.15900230407715,C2
9394,400.768,-18.040252685546875,C2
9395,400.8106666666667,-18.85774803161621,C2
9396,400.85333333333335,-21.014144897460938,C2
9397,400.896,-19.994844436645508,C2
9398,400.9386666666667,-19.954662322998047,C2
9399,400.98133333333334,-18.610633850097656,C2
9400,401.024,-16.12424659729004,C2
9401,401.06666666666666,-16.89822006225586,C2
9402,401.1093333333333,-18.723501205444336,C2
9403,401.152,-19.444849014282227,C2
9404,401.19466666666665,-19.278594970703125,C2
9405,401.2373333333333,-20.58952522277832,C2
9406,401.28,-22.277385711669922,C2
9407,401.3226666666667,-19.894460678100586,C2
9408,401.36533333333335,-19.618223190307617,C2
9409,401.408,-18.692472457885742,C2
9410,401.4506666666667,-16.0602970123291,C2
9411,401.49333333333334,-15.103439331054688,C2
9412,401.536,-15.682706832885742,C2
9413,401.57866666666666,-16.90309715270996,C2
9414,401.6213333333333,-17.9139461517334,C2
9415,401.664,-19.577625274658203,C2
9416,401.70666666666665,-22.900390625,C2
9417,401.7493333333333,-18.865375518798828,C2
9418,401.792,-17.468048095703125,C2
9419,401.8346666666667,-19.70962142944336,C2
9420,401.87733333333335,-22.327726364135742,C2
9421,401.92,-20.70444107055664,C2
9422,401.9626666666667,-20.259567260742188,C2
9423,402.00533333333334,-23.050701141357422,C2
9424,402.048,-23.50827980041504,C2
9425,402.09066666666666,-24.381454467773438,C2
9426,402.1333333333333,-24.795408248901367,C2
9427,402.176,-21.796510696411133,C2
9428,402.21866666666665,-19.835464477539062,C2
9429,402.2613333333333,-19.062808990478516,C2
9430,402.304,-19.322711944580078,C2
9431,402.3466666666667,-20.33971405029297,C2
9432,402.38933333333335,-21.91361427307129,C2
9433,402.432,-24.35550308227539,C2
9434,402.4746666666667,-25.684144973754883,C2
9435,402.51733333333334,-20.753631591796875,C2
9436,402.56,-16.75428009033203,C2
9437,402.60266666666666,-16.10806655883789,C2
9438,402.6453333333333,-15.583209991455078,C2
9439,402.688,-14.608235359191895,C2
9440,402.73066666666665,-14.439143180847168,C2
9441,402.7733333333333,-14.018028259277344,C2
9442,402.816,-14.062397003173828,C2
9443,402.8586666666667,-14.700235366821289,C2
9444,402.90133333333335,-15.349542617797852,C2
9445,402.944,-16.128494262695312,C2
9446,402.9866666666667,-17.107040405273438,C2
9447,403.02933333333334,-17.400266647338867,C2
9448,403.072,-17.382408142089844,C2
9449,403.11466666666666,-17.55263328552246,C2
9450,403.1573333333333,-18.051759719848633,C2
9451,403.2,-19.790494918823242,C2
9452,403.24266666666665,-20.029346466064453,C2
9453,403.2853333333333,-17.20132064819336,C2
9454,403.328,-15.748167037963867,C2
9455,403.3706666666667,-15.756416320800781,C2
9456,403.41333333333336,-15.656261444091797,C2
9457,403.456,-15.248815536499023,C2
9458,403.4986666666667,-13.397682189941406,C2
9459,403.54133333333334,-12.64905071258545,C2
9460,403.584,-14.977015495300293,C2
9461,403.62666666666667,-18.22320556640625,C2
9462,403.6693333333333,-16.433053970336914,C2
9463,403.712,-15.63629150390625,C2
9464,403.75466666666665,-17.31362533569336,C2
9465,403.7973333333333,-20.037410736083984,C2
9466,403.84,-21.286394119262695,C2
9467,403.8826666666667,-17.606523513793945,C2
9468,403.92533333333336,-16.02914047241211,C2
9469,403.968,-17.86669921875,C2
9470,404.0106666666667,-19.18814468383789,C2
9471,404.05333333333334,-17.261985778808594,C2
9472,404.096,-17.617773056030273,C2
9473,404.13866666666667,-19.11066436767578,C2
9474,404.1813333333333,-19.499902725219727,C2
9475,404.224,-20.737655639648438,C2
9476,404.26666666666665,-21.017410278320312,C2
9477,404.3093333333333,-21.32056427001953,C2
9478,404.352,-20.195293426513672,C2
9479,404.3946666666667,-15.246333122253418,C2
9480,404.43733333333336,-14.65142822265625,C2
9481,404.48,-17.748409271240234,C2
9482,404.5226666666667,-20.094646453857422,C2
9483,404.56533333333334,-22.24158477783203,C2
9484,404.608,-23.700336456298828,C2
9485,404.65066666666667,-22.59229278564453,C2
9486,404.6933333333333,-22.35547637939453,C2
9487,404.736,-22.693222045898438,C2
9488,404.77866666666665,-21.63542938232422,C2
9489,404.8213333333333,-19.121734619140625,C2
9490,404.864,-17.294275283813477,C2
9491,404.9066666666667,-16.3498477935791,C2
9492,404.94933333333336,-16.13228988647461,C2
9493,404.992,-17.007932662963867,C2
9494,405.0346666666667,-18.42986297607422,C2
9495,405.07733333333334,-19.7290096282959,C2
9496,405.12,-20.26062774658203,C2
9497,405.16266666666667,-19.940406799316406,C2
9498,405.20533333333333,-21.12061309814453,C2
9499,405.248,-23.853118896484375,C2
9500,405.29066666666665,-25.960479736328125,C1
9501,405.3333333333333,-26.53876304626465,C1
9502,405.376,-26.78959846496582,C1
9503,405.41866666666664,-27.912797927856445,C1
9504,405.46133333333336,-29.481191635131836,C1
9505,405.504,-30.563335418701172,C1
9506,405.5466666666667,-26.71542739868164,C1
9507,405.58933333333334,-24.241315841674805,C1
9508,405.632,-24.109233856201172,C1
9509,405.67466666666667,-25.047256469726562,C1
9510,405.71733333333333,-26.28098487854004,C1
9511,405.76,-28.01372718811035,C1
9512,405.80266666666665,-30.093591690063477,C1
9513,405.8453333333333,-32.076656341552734,C1
9514,405.888,-33.862342834472656,C1
9515,405.93066666666664,-28.86038589477539,C1
9516,405.97333333333336,-21.643198013305664,C2
9517,406.016,-19.05111312866211,C2
9518,406.0586666666667,-20.180622100830078,C2
9519,406.10133333333334,-24.932968139648438,C2
9520,406.144,-30.358369827270508,C1
9521,406.18666666666667,-29.11733627319336,C1
9522,406.22933333333333,-29.422719955444336,C1
9523,406.272,-31.167972564697266,C1
9524,406.31466666666665,-32.229312896728516,C1
9525,406.3573333333333,-26.388256072998047,C1
9526,406.4,-22.924392700195312,C1
9527,406.44266666666664,-20.825071334838867,C2
9528,406.48533333333336,-19.7913875579834,C2
9529,406.528,-19.910404205322266,C2
9530,406.5706666666667,-19.946834564208984,C2
9531,406.61333333333334,-19.70059585571289,C2
9532,406.656,-19.30892562866211,C2
9533,406.69866666666667,-19.48326873779297,C2
9534,406.74133333333333,-20.761011123657227,C2
9535,406.784,-22.572525024414062,C2
9536,406.82666666666665,-24.774272918701172,C2
9537,406.8693333333333,-26.04068946838379,C1
9538,406.912,-25.66687774658203,C1
9539,406.95466666666664,-24.839380264282227,C1
9540,406.99733333333336,-24.301225662231445,C1
9541,407.04,-23.59719467163086,C1
9542,407.0826666666667,-22.31330680847168,C2
9543,407.12533333333334,-20.86916160583496,C2
9544,407.168,-20.021631240844727,C2
9545,407.21066666666667,-20.958328247070312,C2
9546,407.25333333333333,-23.1389217376709,C2
9547,407.296,-23.96845245361328,C2
9548,407.33866666666665,-23.926189422607422,C2
9549,407.3813333333333,-23.977279663085938,C2
9550,407.424,-24.71726417541504,C2
9551,407.46666666666664,-26.340457916259766,C1
9552,407.50933333333336,-27.700679779052734,C1
9553,407.552,-23.04674530029297,C1
9554,407.5946666666667,-18.74949836730957,C2
9555,407.63733333333334,-15.521007537841797,C2
9556,407.68,-14.980323791503906,C2
9557,407.72266666666667,-18.16188621520996,C2
9558,407.76533333333333,-22.891918182373047,C2
9559,407.808,-22.643224716186523,C2
9560,407.85066666666665,-23.798316955566406,C2
9561,407.8933333333333,-25.808609008789062,C1
9562,407.936,-25.195863723754883,C1
9563,407.97866666666664,-23.1402587890625,C1
9564,408.02133333333336,-19.690814971923828,C2
9565,408.064,-16.675537109375,C2
9566,408.1066666666667,-16.410022735595703,C2
9567,408.14933333333335,-16.279380798339844,C2
9568,408.192,-15.900940895080566,C2
9569,408.23466666666667,-16.484066009521484,C2
9570,408.27733333333333,-16.86061668395996,C2
9571,408.32,-17.57318115234375,C2
9572,408.36266666666666,-18.231164932250977,C2
9573,408.4053333333333,-19.201271057128906,C2
9574,408.448,-20.18331527709961,C2
9575,408.49066666666664,-21.405935287475586,C2
9576,408.53333333333336,-23.23591423034668,C2
9577,408.576,-24.395488739013672,C2
9578,408.6186666666667,-24.32300567626953,C2
9579,408.66133333333335,-25.101749420166016,C2
9580,408.704,-25.299434661865234,C2
9581,408.74666666666667,-20.941547393798828,C2
9582,408.78933333333333,-18.056428909301758,C2
9583,408.832,-18.462242126464844,C2
9584,408.87466666666666,-21.70374298095703,C2
9585,408.9173333333333,-24.636707305908203,C2
9586,408.96,-25.66562271118164,C2
9587,409.00266666666664,-25.815820693969727,C1
9588,409.04533333333336,-27.033233642578125,C1
9589,409.088,-27.664052963256836,C1
9590,409.1306666666667,-22.564794540405273,C2
9591,409.17333333333335,-17.568115234375,C2
9592,409.216,-16.56411361694336,C2
9593,409.25866666666667,-19.0681095123291,C2
9594,409.30133333333333,-22.175657272338867,C2
9595,409.344,-23.50344467163086,C2
9596,409.38666666666666,-25.493148803710938,C2
9597,409.4293333333333,-27.190885543823242,C1
9598,409.472,-28.580848693847656,C1
9599,409.51466666666664,-26.029455184936523,C1
9600,409.55733333333336,-20.217605590820312,C2
9601,409.6,-17.416593551635742,C2
9602,409.6426666666667,-16.89276885986328,C2
9603,409.68533333333335,-18.14579200744629,C2
9604,409.728,-20.229196548461914,C2
9605,409.77066666666667,-19.99936294555664,C2
9606,409.81333333333333,-19.413114547729492,C2
9607,409.856,-19.576513290405273,C2
9608,409.89866666666666,-20.55520248413086,C2
9609,409.9413333333333,-22.460662841796875,C2
9610,409.984,-23.400671005249023,C2
9611,410.02666666666664,-21.24416160583496,C2
9612,410.06933333333336,-20.687149047851562,C2
9613,410.112,-22.270992279052734,C2
9614,410.1546666666667,-21.949310302734375,C2
9615,410.19733333333335,-21.12847328186035,C2
9616,410.24,-20.548851013183594,C2
9617,410.28266666666667,-19.749588012695312,C2
9618,410.32533333333333,-18.714080810546875,C2
9619,410.368,-19.35650634765625,C2
9620,410.41066666666666,-21.144521713256836,C2
9621,410.4533333333333,-22.19445037841797,C2
9622,410.496,-24.155170440673828,C2
9623,410.53866666666664,-25.06053924560547,C2
9624,410.58133333333336,-25.87339210510254,C1
9625,410.624,-27.92184066772461,C1
9626,410.6666666666667,-29.392568588256836,C1
9627,410.70933333333335,-25.998767852783203,C1
9628,410.752,-19.879430770874023,C2
9629,410.79466666666667,-16.25423812866211,C2
9630,410.83733333333333,-15.399127006530762,C2
9631,410.88,-16.888187408447266,C2
9632,410.92266666666666,-19.78764533996582,C2
9633,410.9653333333333,-22.093692779541016,C2
9634,411.008,-21.38977813720703,C2
9635,411.05066666666664,-20.415084838867188,C2
9636,411.0933333333333,-20.13172149658203,C2
9637,411.136,-20.92597770690918,C2
9638,411.1786666666667,-20.5207462310791,C2
9639,411.22133333333335,-19.720121383666992,C2
9640,411.264,-19.55913734436035,C2
9641,411.3066666666667,-18.221609115600586,C2
9642,411.34933333333333,-17.28192901611328,C2
9643,411.392,-17.154460906982422,C2
9644,411.43466666666666,-16.94679832458496,C2
9645,411.4773333333333,-16.207225799560547,C2
9646,411.52,-16.583683013916016,C2
9647,411.56266666666664,-17.9521427154541,C2
9648,411.6053333333333,-17.605518341064453,C2
9649,411.648,-17.505443572998047,C2
9650,411.6906666666667,-18.721590042114258,C2
9651,411.73333333333335,-18.825380325317383,C2
9652,411.776,-19.720481872558594,C2
9653,411.8186666666667,-22.116336822509766,C2
9654,411.86133333333333,-22.95049476623535,C2
9655,411.904,-18.57404327392578,C2
9656,411.94666666666666,-13.128181457519531,C2
9657,411.9893333333333,-12.023195266723633,C2
9658,412.032,-14.590173721313477,C2
9659,412.07466666666664,-18.746370315551758,C2
9660,412.1173333333333,-20.0986270904541,C2
9661,412.16,-18.16400146484375,C2
9662,412.2026666666667,-16.916358947753906,C2
9663,412.24533333333335,-17.859304428100586,C2
9664,412.288,-21.301328659057617,C2
9665,412.3306666666667,-20.662109375,C2
9666,412.37333333333333,-18.994003295898438,C2
9667,412.416,-19.046232223510742,C2
9668,412.45866666666666,-18.697628021240234,C2
9669,412.5013333333333,-18.994552612304688,C2
9670,412.544,-20.051528930664062,C2
9671,412.58666666666664,-21.626127243041992,C2
9672,412.6293333333333,-23.362905502319336,C2
9673,412.672,-24.68670654296875,C2
9674,412.7146666666667,-24.826519012451172,C2
9675,412.75733333333335,-24.87959098815918,C2
9676,412.8,-24.623497009277344,C2
9677,412.8426666666667,-22.75436782836914,C2
9678,412.88533333333334,-21.37122344970703,C2
9679,412.928,-20.506893157958984,C2
9680,412.97066666666666,-19.90293312072754,C2
9681,413.0133333333333,-21.06586265563965,C2
9682,413.056,-21.25432777404785,C2
9683,413.09866666666665,-20.286596298217773,C2
9684,413.1413333333333,-21.116825103759766,C2
9685,413.184,-22.02027130126953,C2
9686,413.2266666666667,-21.83898162841797,C2
9687,413.26933333333335,-21.13433074951172,C2
9688,413.312,-20.501190185546875,C2
9689,413.3546666666667,-20.285858154296875,C2
9690,413.39733333333334,-19.541357040405273,C2
9691,413.44,-18.41608428955078,C2
9692,413.48266666666666,-18.645030975341797,C2
9693,413.5253333333333,-20.890525817871094,C2
9694,413.568,-20.542573928833008,C2
9695,413.61066666666665,-19.58926773071289,C2
9696,413.6533333333333,-20.245206832885742,C2
9697,413.696,-19.98716163635254,C2
9698,413.7386666666667,-20.649662017822266,C2
9699,413.78133333333335,-22.083641052246094,C2
9700,413.824,-22.95187759399414,C2
9701,413.8666666666667,-23.82516098022461,C2
9702,413.90933333333334,-20.408145904541016,C2
9703,413.952,-18.72249984741211,C2
9704,413.99466666666666,-19.95336151123047,C2
9705,414.0373333333333,-21.015453338623047,C2
9706,414.08,-22.022903442382812,C2
9707,414.12266666666665,-22.55246925354004,C2
9708,414.1653333333333,-22.135934829711914,C2
9709,414.208,-22.105144500732422,C2
9710,414.2506666666667,-22.844648361206055,C2
9711,414.29333333333335,-21.63275146484375,C2
9712,414.336,-18.327392578125,C2
9713,414.3786666666667,-16.770742416381836,C2
9714,414.42133333333334,-16.237337112426758,C2
9715,414.464,-16.51324462890625,C2
9716,414.50666666666666,-17.821189880371094,C2
9717,414.5493333333333,-18.164552688598633,C2
9718,414.592,-19.230892181396484,C2
9719,414.63466666666665,-21.639469146728516,C2
9720,414.6773333333333,-20.60642433166504,C2
9721,414.72,-20.35694122314453,C2
9722,414.7626666666667,-21.585224151611328,C2
9723,414.80533333333335,-23.153608322143555,C2
9724,414.848,-25.206811904907227,C2
9725,414.8906666666667,-25.835693359375,C1
9726,414.93333333333334,-21.61994171142578,C2
9727,414.976,-20.587310791015625,C2
9728,415.01866666666666,-24.028718948364258,C2
9729,415.0613333333333,-27.302248001098633,C1
9730,415.104,-24.90703582763672,C1
9731,415.14666666666665,-23.321571350097656,C1
9732,415.1893333333333,-19.453298568725586,C2
9733,415.232,-18.295787811279297,C2
9734,415.2746666666667,-21.114727020263672,C2
9735,415.31733333333335,-22.33835220336914,C2
9736,415.36,-22.063861846923828,C2
9737,415.4026666666667,-23.021900177001953,C2
9738,415.44533333333334,-22.529220581054688,C2
9739,415.488,-22.792156219482422,C2
9740,415.53066666666666,-23.612319946289062,C2
9741,415.5733333333333,-25.273250579833984,C2
9742,415.616,-24.592342376708984,C2
9743,415.65866666666665,-22.533857345581055,C2
9744,415.7013333333333,-19.771482467651367,C2
9745,415.744,-18.483556747436523,C2
9746,415.7866666666667,-20.811769485473633,C2
9747,415.82933333333335,-23.777912139892578,C2
9748,415.872,-22.812192916870117,C2
9749,415.9146666666667,-25.108949661254883,C2
9750,415.95733333333334,-27.720508575439453,C1
9751,416.0,-28.155471801757812,C1
9752,416.04266666666666,-27.237133026123047,C1
9753,416.0853333333333,-21.478435516357422,C2
9754,416.128,-19.823802947998047,C2
9755,416.17066666666665,-22.094837188720703,C2
9756,416.2133333333333,-20.52558135986328,C2
9757,416.256,-18.2728271484375,C2
9758,416.2986666666667,-18.935832977294922,C2
9759,416.34133333333335,-19.185317993164062,C2
9760,416.384,-19.51966094970703,C2
9761,416.4266666666667,-21.177108764648438,C2
9762,416.46933333333334,-20.16643714904785,C2
9763,416.512,-19.981674194335938,C2
9764,416.55466666666666,-20.719051361083984,C2
9765,416.5973333333333,-18.59870147705078,C2
9766,416.64,-18.625850677490234,C2
9767,416.68266666666665,-19.944419860839844,C2
9768,416.7253333333333,-18.391143798828125,C2
9769,416.768,-18.871196746826172,C2
9770,416.8106666666667,-21.73790740966797,C2
9771,416.85333333333335,-18.448610305786133,C2
9772,416.896,-16.980173110961914,C2
9773,416.9386666666667,-18.828014373779297,C2
9774,416.98133333333334,-18.010639190673828,C2
9775,417.024,-16.900848388671875,C2
9776,417.06666666666666,-18.556930541992188,C2
9777,417.1093333333333,-18.132892608642578,C2
9778,417.152,-17.573015213012695,C2
9779,417.19466666666665,-20.235980987548828,C2
9780,417.2373333333333,-21.00155258178711,C2
9781,417.28,-20.988086700439453,C2
9782,417.3226666666667,-22.026718139648438,C2
9783,417.36533333333335,-20.918315887451172,C2
9784,417.408,-21.894262313842773,C2
9785,417.4506666666667,-23.188194274902344,C2
9786,417.49333333333334,-21.79530143737793,C2
9787,417.536,-21.80363655090332,C2
9788,417.57866666666666,-24.00273895263672,C2
9789,417.6213333333333,-26.420978546142578,C1
9790,417.664,-25.90948486328125,C1
9791,417.70666666666665,-24.203006744384766,C1
9792,417.7493333333333,-19.220535278320312,C2
9793,417.792,-17.411916732788086,C2
9794,417.8346666666667,-18.607505798339844,C2
9795,417.87733333333335,-20.037109375,C2
9796,417.92,-20.726831436157227,C2
9797,417.9626666666667,-20.571182250976562,C2
9798,418.00533333333334,-20.916748046875,C2
9799,418.048,-21.4780216217041,C2
9800,418.09066666666666,-20.55584144592285,C2
9801,418.1333333333333,-17.56856918334961,C2
9802,418.176,-15.79593276977539,C2
9803,418.21866666666665,-17.20895004272461,C2
9804,418.2613333333333,-20.32982635498047,C2
9805,418.304,-22.298603057861328,C2
9806,418.3466666666667,-25.19361114501953,C2
9807,418.38933333333335,-28.131622314453125,C1
9808,418.432,-29.773921966552734,C1
9809,418.4746666666667,-29.133424758911133,C1
9810,418.51733333333334,-23.60706329345703,C1
9811,418.56,-20.197589874267578,C2
9812,418.60266666666666,-19.309688568115234,C2
9813,418.6453333333333,-19.76059341430664,C2
9814,418.688,-20.091676712036133,C2
9815,418.73066666666665,-21.043777465820312,C2
9816,418.7733333333333,-22.535598754882812,C2
9817,418.816,-22.667888641357422,C2
9818,418.8586666666667,-22.28122329711914,C2
9819,418.90133333333335,-17.886369705200195,C2
9820,418.944,-16.463796615600586,C2
9821,418.9866666666667,-18.3653621673584,C2
9822,419.02933333333334,-19.763877868652344,C2
9823,419.072,-19.34345245361328,C2
9824,419.11466666666666,-18.82809829711914,C2
9825,419.1573333333333,-19.80150604248047,C2
9826,419.2,-22.66599464416504,C2
9827,419.24266666666665,-25.13359260559082,C2
9828,419.2853333333333,-24.48479461669922,C2
9829,419.328,-21.885051727294922,C2
9830,419.3706666666667,-20.7138671875,C2
9831,419.41333333333336,-19.115995407104492,C2
9832,419.456,-17.73971176147461,C2
9833,419.4986666666667,-17.582355499267578,C2
9834,419.54133333333334,-18.234012603759766,C2
9835,419.584,-19.894580841064453,C2
9836,419.62666666666667,-22.131084442138672,C2
9837,419.6693333333333,-22.468767166137695,C2
9838,419.712,-23.184507369995117,C2
9839,419.75466666666665,-25.610607147216797,C2
9840,419.7973333333333,-25.141847610473633,C2
9841,419.84,-24.195362091064453,C2
9842,419.8826666666667,-25.79332733154297,C2
9843,419.92533333333336,-26.301870346069336,C1
9844,419.968,-26.099124908447266,C1
9845,420.0106666666667,-28.03877830505371,C1
9846,420.05333333333334,-21.764490127563477,C2
9847,420.096,-18.840473175048828,C2
9848,420.13866666666667,-20.491043090820312,C2
9849,420.1813333333333,-20.63197135925293,C2
9850,420.224,-16.851356506347656,C2
9851,420.26666666666665,-15.89791488647461,C2
9852,420.3093333333333,-17.748727798461914,C2
9853,420.352,-20.52166175842285,C2
9854,420.3946666666667,-20.97421646118164,C2
9855,420.43733333333336,-20.721681594848633,C2
9856,420.48,-19.143299102783203,C2
9857,420.5226666666667,-17.521390914916992,C2
9858,420.56533333333334,-17.712146759033203,C2
9859,420.608,-18.686777114868164,C2
9860,420.65066666666667,-19.971141815185547,C2
9861,420.6933333333333,-22.22379493713379,C2
9862,420.736,-23.177478790283203,C2
9863,420.77866666666665,-23.976451873779297,C2
9864,420.8213333333333,-24.810958862304688,C2
9865,420.864,-21.430850982666016,C2
9866,420.9066666666667,-18.163848876953125,C2
9867,420.94933333333336,-17.636913299560547,C2
9868,420.992,-19.488384246826172,C2
9869,421.0346666666667,-21.896038055419922,C2
9870,421.07733333333334,-22.027938842773438,C2
9871,421.12,-20.576658248901367,C2
9872,421.16266666666667,-20.405914306640625,C2
9873,421.20533333333333,-22.397258758544922,C2
9874,421.248,-22.040225982666016,C2
9875,421.29066666666665,-19.404115676879883,C2
9876,421.3333333333333,-19.02798843383789,C2
9877,421.376,-19.888986587524414,C2
9878,421.41866666666664,-21.578243255615234,C2
9879,421.46133333333336,-25.53279685974121,C2
9880,421.504,-30.448808670043945,C1
