start_sample,end_sample,start_sec,end_sec,len_samples
56574683,56574941,1178.6392291666666,1178.6446041666666,258
56575075,56575334,1178.6473958333333,1178.6527916666666,259
56579500,56579646,1178.7395833333333,1178.742625,146
56580730,56580996,1178.7652083333332,1178.77075,266
56581076,56581221,1178.7724166666667,1178.7754375,145
56581515,56581830,1178.7815625,1178.788125,315
56588317,56588521,1178.9232708333334,1178.9275208333333,204
56588611,56588756,1178.9293958333333,1178.9324166666668,145
56588837,56589108,1178.9341041666667,1178.93975,271
56606847,56606992,1179.3093125,1179.3123333333333,145
56607114,56607259,1179.314875,1179.3178958333333,145
56610584,56610917,1179.3871666666666,1179.3941041666667,333
56631810,56632070,1179.829375,1179.8347916666667,260
56650520,56650878,1180.2191666666668,1180.226625,358
56688691,56688836,1181.0143958333333,1181.0174166666666,145
56744300,56744517,1182.1729166666667,1182.1774375,217
56744584,56744870,1182.1788333333334,1182.1847916666666,286
56792596,56792945,1183.1790833333334,1183.1863541666667,349
56807967,56808112,1183.4993125,1183.5023333333334,145
56856711,56856913,1184.5148125,1184.5190208333333,202
56868297,56868499,1184.7561875,1184.7603958333334,202
56870643,56870788,1184.8050625,1184.8080833333333,145
56880020,56880280,1185.0004166666668,1185.0058333333334,260
56880422,56880682,1185.0087916666666,1185.0142083333333,260
56923780,56923925,1185.9120833333334,1185.9151041666667,145
56942956,56943214,1186.3115833333334,1186.3169583333333,258
56943585,56943901,1186.3246875,1186.3312708333333,316
56951746,56951891,1186.4947083333334,1186.4977291666667,145
56952751,56952896,1186.5156458333333,1186.5186666666666,145
56953295,56953499,1186.5269791666667,1186.5312291666667,204
56954358,56954642,1186.549125,1186.5550416666667,284
56956221,56956366,1186.5879375,1186.5909583333334,145
56956472,56956617,1186.5931666666668,1186.5961875,145
56977014,56977159,1187.021125,1187.0241458333333,145
56977196,56977342,1187.0249166666667,1187.0279583333333,146
56977379,56977679,1187.0287291666666,1187.0349791666667,300
56977937,56978082,1187.0403541666667,1187.043375,145
56980829,56980974,1187.1006041666667,1187.103625,145
56981082,56981368,1187.105875,1187.1118333333334,286
56981405,56981550,1187.1126041666666,1187.115625,145
56981633,56981778,1187.1173541666667,1187.120375,145
57198968,57199229,1191.6451666666667,1191.6506041666667,261
57199431,57199576,1191.6548125,1191.6578333333334,145
57200929,57201132,1191.6860208333333,1191.69025,203
57212531,57212676,1191.9277291666667,1191.93075,145
57213687,57213832,1191.9518125,1191.9548333333332,145
57255852,57256150,1192.83025,1192.8364583333334,298
57274929,57275074,1193.2276875,1193.2307083333333,145
57281940,57282142,1193.37375,1193.3779583333333,202
57282336,57282650,1193.382,1193.3885416666667,314
57282844,57283103,1193.3925833333333,1193.3979791666666,259
57283670,57283931,1193.4097916666667,1193.4152291666667,261
57287958,57288104,1193.499125,1193.5021666666667,146
57288352,57288554,1193.5073333333332,1193.5115416666667,202
57292852,57293133,1193.6010833333332,1193.6069375,281
57293347,57293492,1193.6113958333333,1193.6144166666666,145
57294289,57294435,1193.6310208333334,1193.6340625,146
57294828,57295198,1193.64225,1193.6499583333334,370
57299313,57299502,1193.7356875,1193.739625,189
57303403,57303554,1193.8208958333332,1193.8240416666667,151
57303637,57303827,1193.8257708333333,1193.8297291666668,190
57319679,57319824,1194.1599791666667,1194.163,145
57319849,57319994,1194.1635208333332,1194.1665416666667,145
57321596,57321741,1194.1999166666667,1194.2029375,145
57321940,57322085,1194.2070833333332,1194.2101041666667,145
57322228,57322424,1194.2130833333333,1194.2171666666666,196
